seat_config,class_size,rho0,delta_lambda,trial,status,completed_at
outer_corner,96,0.9,0.4,18,done,2026-07-24T08:47:24.208
outer_corner,128,0.9,0.0,18,done,2026-07-24T08:48:32.892
outer_corner,128,0.9,0.1,18,done,2026-07-24T08:49:48.142
outer_corner,128,0.9,0.2,18,done,2026-07-24T08:50:22.685
outer_corner,128,0.9,0.3,18,done,2026-07-24T08:51:25.736
outer_corner,128,0.9,0.4,18,done,2026-07-24T08:53:31.007
outer_corner,32,1.0,0.0,18,done,2026-07-24T08:53:31.225
outer_corner,32,1.0,0.1,18,done,2026-07-24T08:53:31.389
outer_corner,32,1.0,0.2,18,done,2026-07-24T08:53:31.521
outer_corner,32,1.0,0.3,18,done,2026-07-24T08:53:31.676
outer_corner,32,1.0,0.4,18,done,2026-07-24T08:53:31.823
outer_corner,48,1.0,0.0,18,done,2026-07-24T08:53:40.891
outer_corner,48,1.0,0.1,18,done,2026-07-24T08:53:49.486
outer_corner,48,1.0,0.2,18,done,2026-07-24T08:53:58.726
outer_corner,48,1.0,0.3,18,done,2026-07-24T08:54:08.123
outer_corner,48,1.0,0.4,18,done,2026-07-24T08:54:16.630
outer_corner,64,1.0,0.0,18,done,2026-07-24T08:54:29.600
outer_corner,64,1.0,0.1,18,done,2026-07-24T08:54:40.506
outer_corner,64,1.0,0.2,18,done,2026-07-24T08:54:51.759
outer_corner,64,1.0,0.3,18,done,2026-07-24T08:55:01.596
outer_corner,64,1.0,0.4,18,done,2026-07-24T08:55:08.404
outer_corner,96,1.0,0.0,18,done,2026-07-24T08:55:35.742
outer_corner,96,1.0,0.1,18,done,2026-07-24T08:56:23.721
outer_corner,96,1.0,0.2,18,done,2026-07-24T08:57:01.652
outer_corner,96,1.0,0.3,18,done,2026-07-24T08:58:04.788
outer_corner,96,1.0,0.4,18,done,2026-07-24T08:58:58.804
outer_corner,128,1.0,0.0,18,done,2026-07-24T09:00:15.060
outer_corner,128,1.0,0.1,18,done,2026-07-24T09:01:58.555
outer_corner,128,1.0,0.2,18,done,2026-07-24T09:03:25.183
outer_corner,128,1.0,0.3,18,done,2026-07-24T09:04:23.843
outer_corner,128,1.0,0.4,18,done,2026-07-24T09:05:05.715
inner_corner,32,0.1,0.0,18,done,2026-07-24T09:05:05.833
inner_corner,32,0.1,0.1,18,done,2026-07-24T09:05:05.977
inner_corner,32,0.1,0.2,18,done,2026-07-24T09:05:06.155
inner_corner,32,0.1,0.3,18,done,2026-07-24T09:05:06.359
inner_corner,32,0.1,0.4,18,done,2026-07-24T09:05:06.512
inner_corner,48,0.1,0.0,18,done,2026-07-24T09:05:14.537
inner_corner,48,0.1,0.1,18,done,2026-07-24T09:05:18.316
inner_corner,48,0.1,0.2,18,done,2026-07-24T09:05:25.371
inner_corner,48,0.1,0.3,18,done,2026-07-24T09:05:31.103
inner_corner,48,0.1,0.4,18,done,2026-07-24T09:05:42.635
inner_corner,64,0.1,0.0,18,done,2026-07-24T09:05:50.682
inner_corner,64,0.1,0.1,18,done,2026-07-24T09:05:59.943
inner_corner,64,0.1,0.2,18,done,2026-07-24T09:06:07.976
inner_corner,64,0.1,0.3,18,done,2026-07-24T09:06:18.756
inner_corner,64,0.1,0.4,18,done,2026-07-24T09:06:33.174
inner_corner,96,0.1,0.0,18,done,2026-07-24T09:07:02.699
inner_corner,96,0.1,0.1,18,done,2026-07-24T09:07:38.322
inner_corner,96,0.1,0.2,18,done,2026-07-24T09:08:28.999
inner_corner,96,0.1,0.3,18,done,2026-07-24T09:09:19.244
inner_corner,96,0.1,0.4,18,done,2026-07-24T09:10:10.299
inner_corner,128,0.1,0.0,18,done,2026-07-24T09:11:26.366
inner_corner,128,0.1,0.1,18,done,2026-07-24T09:13:16.161
inner_corner,128,0.1,0.2,18,done,2026-07-24T09:14:37.495
inner_corner,128,0.1,0.3,18,done,2026-07-24T09:15:53.433
inner_corner,128,0.1,0.4,18,done,2026-07-24T09:17:01.372
inner_corner,32,0.2,0.0,18,done,2026-07-24T09:17:01.461
inner_corner,32,0.2,0.1,18,done,2026-07-24T09:17:01.546
inner_corner,32,0.2,0.2,18,done,2026-07-24T09:17:01.634
inner_corner,32,0.2,0.3,18,done,2026-07-24T09:17:01.698
inner_corner,32,0.2,0.4,18,done,2026-07-24T09:17:01.811
inner_corner,48,0.2,0.0,18,done,2026-07-24T09:17:06.586
inner_corner,48,0.2,0.1,18,done,2026-07-24T09:17:12.410
inner_corner,48,0.2,0.2,18,done,2026-07-24T09:17:16.632
inner_corner,48,0.2,0.3,18,done,2026-07-24T09:17:21.410
inner_corner,48,0.2,0.4,18,done,2026-07-24T09:17:26.870
inner_corner,64,0.2,0.0,18,done,2026-07-24T09:17:40.123
inner_corner,64,0.2,0.1,18,done,2026-07-24T09:17:52.419
inner_corner,64,0.2,0.2,18,done,2026-07-24T09:18:00.666
inner_corner,64,0.2,0.3,18,done,2026-07-24T09:18:15.423
inner_corner,64,0.2,0.4,18,done,2026-07-24T09:18:31.669
inner_corner,96,0.2,0.0,18,done,2026-07-24T09:19:17.756
inner_corner,96,0.2,0.1,18,done,2026-07-24T09:20:01.450
inner_corner,96,0.2,0.2,18,done,2026-07-24T09:20:41.159
inner_corner,96,0.2,0.3,18,done,2026-07-24T09:21:31.322
inner_corner,96,0.2,0.4,18,done,2026-07-24T09:22:27.354
inner_corner,128,0.2,0.0,18,done,2026-07-24T09:23:51.851
inner_corner,128,0.2,0.1,18,done,2026-07-24T09:25:15.048
inner_corner,128,0.2,0.2,18,done,2026-07-24T09:26:46.726
inner_corner,128,0.2,0.3,18,done,2026-07-24T09:27:51.058
inner_corner,128,0.2,0.4,18,done,2026-07-24T09:28:44.061
inner_corner,32,0.3,0.0,18,done,2026-07-24T09:28:44.151
inner_corner,32,0.3,0.1,18,done,2026-07-24T09:28:44.328
inner_corner,32,0.3,0.2,18,done,2026-07-24T09:28:44.399
inner_corner,32,0.3,0.3,18,done,2026-07-24T09:28:44.520
inner_corner,32,0.3,0.4,18,done,2026-07-24T09:28:44.718
inner_corner,48,0.3,0.0,18,done,2026-07-24T09:28:49.594
inner_corner,48,0.3,0.1,18,done,2026-07-24T09:28:54.083
inner_corner,48,0.3,0.2,18,done,2026-07-24T09:28:59.036
inner_corner,48,0.3,0.3,18,done,2026-07-24T09:29:04.767
inner_corner,48,0.3,0.4,18,done,2026-07-24T09:29:11.192
inner_corner,64,0.3,0.0,18,done,2026-07-24T09:29:21.629
inner_corner,64,0.3,0.1,18,done,2026-07-24T09:29:35.370
inner_corner,64,0.3,0.2,18,done,2026-07-24T09:29:45.783
inner_corner,64,0.3,0.3,18,done,2026-07-24T09:30:01.050
inner_corner,64,0.3,0.4,18,done,2026-07-24T09:30:16.464
inner_corner,96,0.3,0.0,18,done,2026-07-24T09:31:04.621
inner_corner,96,0.3,0.1,18,done,2026-07-24T09:31:52.528
inner_corner,96,0.3,0.2,18,done,2026-07-24T09:32:43.355
inner_corner,96,0.3,0.3,18,done,2026-07-24T09:33:33.446
inner_corner,96,0.3,0.4,18,done,2026-07-24T09:34:23.546
inner_corner,128,0.3,0.0,18,done,2026-07-24T09:35:57.924
inner_corner,128,0.3,0.1,18,done,2026-07-24T09:37:30.187
inner_corner,128,0.3,0.2,18,done,2026-07-24T09:38:39.313
inner_corner,128,0.3,0.3,18,done,2026-07-24T09:39:45.953
inner_corner,128,0.3,0.4,18,done,2026-07-24T09:40:46.603
inner_corner,32,0.4,0.0,18,done,2026-07-24T09:40:46.793
inner_corner,32,0.4,0.1,18,done,2026-07-24T09:40:46.897
inner_corner,32,0.4,0.2,18,done,2026-07-24T09:40:47.103
inner_corner,32,0.4,0.3,18,done,2026-07-24T09:40:49.947
inner_corner,32,0.4,0.4,18,done,2026-07-24T09:40:50.029
inner_corner,48,0.4,0.0,18,done,2026-07-24T09:40:53.285
inner_corner,48,0.4,0.1,18,done,2026-07-24T09:40:55.168
inner_corner,48,0.4,0.2,18,done,2026-07-24T09:40:58.022
inner_corner,48,0.4,0.3,18,done,2026-07-24T09:41:01.884
inner_corner,48,0.4,0.4,18,done,2026-07-24T09:41:07.045
inner_corner,64,0.4,0.0,18,done,2026-07-24T09:41:12.092
inner_corner,64,0.4,0.1,18,done,2026-07-24T09:41:22.357
inner_corner,64,0.4,0.2,18,done,2026-07-24T09:41:37.225
inner_corner,64,0.4,0.3,18,done,2026-07-24T09:41:51.055
inner_corner,64,0.4,0.4,18,done,2026-07-24T09:42:05.607
inner_corner,96,0.4,0.0,18,done,2026-07-24T09:42:52.492
inner_corner,96,0.4,0.1,18,done,2026-07-24T09:43:32.214
inner_corner,96,0.4,0.2,18,done,2026-07-24T09:44:25.665
inner_corner,96,0.4,0.3,18,done,2026-07-24T09:45:19.828
inner_corner,96,0.4,0.4,18,done,2026-07-24T09:46:11.036
inner_corner,128,0.4,0.0,18,done,2026-07-24T09:47:52.684
inner_corner,128,0.4,0.1,18,done,2026-07-24T09:49:37.266
inner_corner,128,0.4,0.2,18,done,2026-07-24T09:50:35.624
inner_corner,128,0.4,0.3,18,done,2026-07-24T09:51:54.515
inner_corner,128,0.4,0.4,18,done,2026-07-24T09:53:05.449
inner_corner,32,0.5,0.0,18,done,2026-07-24T09:53:05.537
inner_corner,32,0.5,0.1,18,done,2026-07-24T09:53:05.648
inner_corner,32,0.5,0.2,18,done,2026-07-24T09:53:05.706
inner_corner,32,0.5,0.3,18,done,2026-07-24T09:53:05.804
inner_corner,32,0.5,0.4,18,done,2026-07-24T09:53:05.945
inner_corner,48,0.5,0.0,18,done,2026-07-24T09:53:11.509
inner_corner,48,0.5,0.1,18,done,2026-07-24T09:53:13.839
inner_corner,48,0.5,0.2,18,done,2026-07-24T09:53:17.462
inner_corner,48,0.5,0.3,18,done,2026-07-24T09:53:22.743
inner_corner,48,0.5,0.4,18,done,2026-07-24T09:53:25.666
inner_corner,64,0.5,0.0,18,done,2026-07-24T09:53:32.434
inner_corner,64,0.5,0.1,18,done,2026-07-24T09:53:43.168
inner_corner,64,0.5,0.2,18,done,2026-07-24T09:53:52.475
inner_corner,64,0.5,0.3,18,done,2026-07-24T09:54:04.365
inner_corner,64,0.5,0.4,18,done,2026-07-24T09:54:17.229
inner_corner,96,0.5,0.0,18,done,2026-07-24T09:55:01.445
inner_corner,96,0.5,0.1,18,done,2026-07-24T09:55:45.826
inner_corner,96,0.5,0.2,18,done,2026-07-24T09:56:43.444
inner_corner,96,0.5,0.3,18,done,2026-07-24T09:57:39.593
inner_corner,96,0.5,0.4,18,done,2026-07-24T09:58:25.796
inner_corner,128,0.5,0.0,18,done,2026-07-24T09:59:58.947
inner_corner,128,0.5,0.1,18,done,2026-07-24T10:01:55.127
inner_corner,128,0.5,0.2,18,done,2026-07-24T10:02:58.952
inner_corner,128,0.5,0.3,18,done,2026-07-24T10:04:25.115
inner_corner,128,0.5,0.4,18,done,2026-07-24T10:05:46.285
inner_corner,32,0.6,0.0,18,done,2026-07-24T10:05:46.380
inner_corner,32,0.6,0.1,18,done,2026-07-24T10:05:46.472
inner_corner,32,0.6,0.2,18,done,2026-07-24T10:05:46.560
inner_corner,32,0.6,0.3,18,done,2026-07-24T10:05:46.648
inner_corner,32,0.6,0.4,18,done,2026-07-24T10:05:46.751
inner_corner,48,0.6,0.0,18,done,2026-07-24T10:05:50.008
inner_corner,48,0.6,0.1,18,done,2026-07-24T10:05:53.482
inner_corner,48,0.6,0.2,18,done,2026-07-24T10:05:58.402
inner_corner,48,0.6,0.3,18,done,2026-07-24T10:06:01.456
inner_corner,48,0.6,0.4,18,done,2026-07-24T10:06:04.468
inner_corner,64,0.6,0.0,18,done,2026-07-24T10:06:09.966
inner_corner,64,0.6,0.1,18,done,2026-07-24T10:06:16.767
inner_corner,64,0.6,0.2,18,done,2026-07-24T10:06:23.450
inner_corner,64,0.6,0.3,18,done,2026-07-24T10:06:34.609
inner_corner,64,0.6,0.4,18,done,2026-07-24T10:06:48.367
inner_corner,96,0.6,0.0,18,done,2026-07-24T10:07:27.937
inner_corner,96,0.6,0.1,18,done,2026-07-24T10:08:14.398
inner_corner,96,0.6,0.2,18,done,2026-07-24T10:09:03.656
inner_corner,96,0.6,0.3,18,done,2026-07-24T10:09:53.697
inner_corner,96,0.6,0.4,18,done,2026-07-24T10:10:43.430
inner_corner,128,0.6,0.0,18,done,2026-07-24T10:12:20.567
inner_corner,128,0.6,0.1,18,done,2026-07-24T10:14:08.072
inner_corner,128,0.6,0.2,18,done,2026-07-24T10:15:08.228
inner_corner,128,0.6,0.3,18,done,2026-07-24T10:16:19.496
inner_corner,128,0.6,0.4,18,done,2026-07-24T10:17:55.643
inner_corner,32,0.7,0.0,18,done,2026-07-24T10:17:55.716
inner_corner,32,0.7,0.1,18,done,2026-07-24T10:17:55.820
inner_corner,32,0.7,0.2,18,done,2026-07-24T10:17:55.969
inner_corner,32,0.7,0.3,18,done,2026-07-24T10:17:56.033
inner_corner,32,0.7,0.4,18,done,2026-07-24T10:17:56.191
inner_corner,48,0.7,0.0,18,done,2026-07-24T10:18:02.239
inner_corner,48,0.7,0.1,18,done,2026-07-24T10:18:06.531
inner_corner,48,0.7,0.2,18,done,2026-07-24T10:18:10.869
inner_corner,48,0.7,0.3,18,done,2026-07-24T10:18:16.312
inner_corner,48,0.7,0.4,18,done,2026-07-24T10:18:21.289
inner_corner,64,0.7,0.0,18,done,2026-07-24T10:18:31.618
inner_corner,64,0.7,0.1,18,done,2026-07-24T10:18:41.460
inner_corner,64,0.7,0.2,18,done,2026-07-24T10:18:47.743
inner_corner,64,0.7,0.3,18,done,2026-07-24T10:18:55.248
inner_corner,64,0.7,0.4,18,done,2026-07-24T10:19:09.885
inner_corner,96,0.7,0.0,18,done,2026-07-24T10:19:45.029
inner_corner,96,0.7,0.1,18,done,2026-07-24T10:20:22.780
inner_corner,96,0.7,0.2,18,done,2026-07-24T10:21:12.658
inner_corner,96,0.7,0.3,18,done,2026-07-24T10:22:07.051
inner_corner,96,0.7,0.4,18,done,2026-07-24T10:23:06.448
inner_corner,128,0.7,0.0,18,done,2026-07-24T10:24:44.507
inner_corner,128,0.7,0.1,18,done,2026-07-24T10:26:33.476
inner_corner,128,0.7,0.2,18,done,2026-07-24T10:27:38.796
inner_corner,128,0.7,0.3,18,done,2026-07-24T10:28:50.763
inner_corner,128,0.7,0.4,18,done,2026-07-24T10:30:35.214
inner_corner,32,0.8,0.0,18,done,2026-07-24T10:30:35.265
inner_corner,32,0.8,0.1,18,done,2026-07-24T10:30:36.980
inner_corner,32,0.8,0.2,18,done,2026-07-24T10:30:37.153
inner_corner,32,0.8,0.3,18,done,2026-07-24T10:30:37.229
inner_corner,32,0.8,0.4,18,done,2026-07-24T10:30:37.414
inner_corner,48,0.8,0.0,18,done,2026-07-24T10:30:39.960
inner_corner,48,0.8,0.1,18,done,2026-07-24T10:30:45.378
inner_corner,48,0.8,0.2,18,done,2026-07-24T10:30:49.545
inner_corner,48,0.8,0.3,18,done,2026-07-24T10:30:53.668
inner_corner,48,0.8,0.4,18,done,2026-07-24T10:30:57.079
inner_corner,64,0.8,0.0,18,done,2026-07-24T10:31:06.818
inner_corner,64,0.8,0.1,18,done,2026-07-24T10:31:15.845
inner_corner,64,0.8,0.2,18,done,2026-07-24T10:31:23.063
inner_corner,64,0.8,0.3,18,done,2026-07-24T10:31:28.841
inner_corner,64,0.8,0.4,18,done,2026-07-24T10:31:34.119
inner_corner,96,0.8,0.0,18,done,2026-07-24T10:32:13.885
inner_corner,96,0.8,0.1,18,done,2026-07-24T10:32:53.609
inner_corner,96,0.8,0.2,18,done,2026-07-24T10:33:42.668
inner_corner,96,0.8,0.3,18,done,2026-07-24T10:34:31.251
inner_corner,96,0.8,0.4,18,done,2026-07-24T10:35:37.414
inner_corner,128,0.8,0.0,18,done,2026-07-24T10:37:31.180
inner_corner,128,0.8,0.1,18,done,2026-07-24T10:39:15.293
inner_corner,128,0.8,0.2,18,done,2026-07-24T10:40:28.342
inner_corner,128,0.8,0.3,18,done,2026-07-24T10:41:47.079
inner_corner,128,0.8,0.4,18,done,2026-07-24T10:43:30.460
inner_corner,32,0.9,0.0,18,done,2026-07-24T10:43:30.569
inner_corner,32,0.9,0.1,18,done,2026-07-24T10:43:30.938
inner_corner,32,0.9,0.2,18,done,2026-07-24T10:43:31.047
inner_corner,32,0.9,0.3,18,done,2026-07-24T10:43:31.261
inner_corner,32,0.9,0.4,18,done,2026-07-24T10:43:31.583
inner_corner,48,0.9,0.0,18,done,2026-07-24T10:43:41.600
inner_corner,48,0.9,0.1,18,done,2026-07-24T10:43:51.696
inner_corner,48,0.9,0.2,18,done,2026-07-24T10:43:56.520
inner_corner,48,0.9,0.3,18,done,2026-07-24T10:44:01.169
inner_corner,48,0.9,0.4,18,done,2026-07-24T10:44:04.854
inner_corner,64,0.9,0.0,18,done,2026-07-24T10:44:11.985
inner_corner,64,0.9,0.1,18,done,2026-07-24T10:44:20.660
inner_corner,64,0.9,0.2,18,done,2026-07-24T10:44:29.388
inner_corner,64,0.9,0.3,18,done,2026-07-24T10:44:38.817
inner_corner,64,0.9,0.4,18,done,2026-07-24T10:44:46.548
inner_corner,96,0.9,0.0,18,done,2026-07-24T10:45:17.755
inner_corner,96,0.9,0.1,18,done,2026-07-24T10:45:51.743
inner_corner,96,0.9,0.2,18,done,2026-07-24T10:46:36.134
inner_corner,96,0.9,0.3,18,done,2026-07-24T10:47:23.464
inner_corner,96,0.9,0.4,18,done,2026-07-24T10:48:20.967
inner_corner,128,0.9,0.0,18,done,2026-07-24T10:49:59.005
inner_corner,128,0.9,0.1,18,done,2026-07-24T10:51:44.610
inner_corner,128,0.9,0.2,18,done,2026-07-24T10:52:58.194
inner_corner,128,0.9,0.3,18,done,2026-07-24T10:54:06.674
inner_corner,128,0.9,0.4,18,done,2026-07-24T10:55:45.348
inner_corner,32,1.0,0.0,18,done,2026-07-24T10:55:45.497
inner_corner,32,1.0,0.1,18,done,2026-07-24T10:55:45.694
inner_corner,32,1.0,0.2,18,done,2026-07-24T10:55:45.936
inner_corner,32,1.0,0.3,18,done,2026-07-24T10:55:46.304
inner_corner,32,1.0,0.4,18,done,2026-07-24T10:55:46.419
inner_corner,48,1.0,0.0,18,done,2026-07-24T10:55:54.875
inner_corner,48,1.0,0.1,18,done,2026-07-24T10:56:03.568
inner_corner,48,1.0,0.2,18,done,2026-07-24T10:56:14.172
inner_corner,48,1.0,0.3,18,done,2026-07-24T10:56:19.388
inner_corner,48,1.0,0.4,18,done,2026-07-24T10:56:25.862
inner_corner,64,1.0,0.0,18,done,2026-07-24T10:56:31.738
inner_corner,64,1.0,0.1,18,done,2026-07-24T10:56:37.336
inner_corner,64,1.0,0.2,18,done,2026-07-24T10:56:41.424
inner_corner,64,1.0,0.3,18,done,2026-07-24T10:56:46.726
inner_corner,64,1.0,0.4,18,done,2026-07-24T10:56:57.642
inner_corner,96,1.0,0.0,18,done,2026-07-24T10:57:19.079
inner_corner,96,1.0,0.1,18,done,2026-07-24T10:57:43.601
inner_corner,96,1.0,0.2,18,done,2026-07-24T10:58:19.182
inner_corner,96,1.0,0.3,18,done,2026-07-24T10:58:59.329
inner_corner,96,1.0,0.4,18,done,2026-07-24T11:00:11.241
inner_corner,128,1.0,0.0,18,done,2026-07-24T11:02:34.960
inner_corner,128,1.0,0.1,18,done,2026-07-24T11:04:12.139
inner_corner,128,1.0,0.2,18,done,2026-07-24T11:05:29.429
inner_corner,128,1.0,0.3,18,done,2026-07-24T11:06:53.584
inner_corner,128,1.0,0.4,18,done,2026-07-24T11:08:33.136
center,32,0.1,0.0,18,done,2026-07-23T23:44:49.573
center,32,0.1,0.1,18,done,2026-07-23T23:44:50.601
center,32,0.1,0.2,18,done,2026-07-23T23:44:51.761
center,32,0.1,0.3,18,done,2026-07-23T23:44:52.654
center,32,0.1,0.4,18,done,2026-07-23T23:44:53.613
center,48,0.1,0.0,18,done,2026-07-23T23:44:54.915
center,48,0.1,0.1,18,done,2026-07-23T23:44:55.148
center,48,0.1,0.2,18,done,2026-07-23T23:44:56.560
center,48,0.1,0.3,18,done,2026-07-23T23:44:56.753
center,48,0.1,0.4,18,done,2026-07-23T23:44:58.481
center,64,0.1,0.0,18,done,2026-07-23T23:44:59.089
center,64,0.1,0.1,18,done,2026-07-23T23:45:02.118
center,64,0.1,0.2,18,done,2026-07-23T23:45:03.286
center,64,0.1,0.3,18,done,2026-07-23T23:45:05.924
center,64,0.1,0.4,18,done,2026-07-23T23:45:07.822
center,96,0.1,0.0,18,done,2026-07-23T23:45:13.759
center,96,0.1,0.1,18,done,2026-07-23T23:45:18.283
center,96,0.1,0.2,18,done,2026-07-23T23:45:25.015
center,96,0.1,0.3,18,done,2026-07-23T23:45:31.551
center,96,0.1,0.4,18,done,2026-07-23T23:45:38.222
center,128,0.1,0.0,18,done,2026-07-23T23:46:07.524
center,128,0.1,0.1,18,done,2026-07-23T23:46:27.815
center,128,0.1,0.2,18,done,2026-07-23T23:46:49.558
center,128,0.1,0.3,18,done,2026-07-23T23:47:18.312
center,128,0.1,0.4,18,done,2026-07-23T23:47:29.221
center,32,0.2,0.0,18,done,2026-07-23T23:47:30.371
center,32,0.2,0.1,18,done,2026-07-23T23:47:30.393
center,32,0.2,0.2,18,done,2026-07-23T23:47:30.443
center,32,0.2,0.3,18,done,2026-07-23T23:47:31.326
center,32,0.2,0.4,18,done,2026-07-23T23:47:31.382
center,48,0.2,0.0,18,done,2026-07-23T23:47:31.794
center,48,0.2,0.1,18,done,2026-07-23T23:47:32.056
center,48,0.2,0.2,18,done,2026-07-23T23:47:33.100
center,48,0.2,0.3,18,done,2026-07-23T23:47:33.509
center,48,0.2,0.4,18,done,2026-07-23T23:47:33.828
center,64,0.2,0.0,18,done,2026-07-23T23:47:36.255
center,64,0.2,0.1,18,done,2026-07-23T23:47:38.357
center,64,0.2,0.2,18,done,2026-07-23T23:47:41.617
center,64,0.2,0.3,18,done,2026-07-23T23:47:43.910
center,64,0.2,0.4,18,done,2026-07-23T23:47:46.158
center,96,0.2,0.0,18,done,2026-07-23T23:47:54.685
center,96,0.2,0.1,18,done,2026-07-23T23:48:02.170
center,96,0.2,0.2,18,done,2026-07-23T23:48:08.704
center,96,0.2,0.3,18,done,2026-07-23T23:48:17.191
center,96,0.2,0.4,18,done,2026-07-23T23:48:29.012
center,128,0.2,0.0,18,done,2026-07-23T23:48:57.529
center,128,0.2,0.1,18,done,2026-07-23T23:49:18.535
center,128,0.2,0.2,18,done,2026-07-23T23:49:39.125
center,128,0.2,0.3,18,done,2026-07-23T23:50:02.170
center,128,0.2,0.4,18,done,2026-07-23T23:50:17.494
center,32,0.3,0.0,18,done,2026-07-23T23:50:17.523
center,32,0.3,0.1,18,done,2026-07-23T23:50:17.736
center,32,0.3,0.2,18,done,2026-07-23T23:50:17.757
center,32,0.3,0.3,18,done,2026-07-23T23:50:17.802
center,32,0.3,0.4,18,done,2026-07-23T23:50:17.820
center,48,0.3,0.0,18,done,2026-07-23T23:50:18.182
center,48,0.3,0.1,18,done,2026-07-23T23:50:18.550
center,48,0.3,0.2,18,done,2026-07-23T23:50:19.008
center,48,0.3,0.3,18,done,2026-07-23T23:50:19.552
center,48,0.3,0.4,18,done,2026-07-23T23:50:19.991
center,64,0.3,0.0,18,done,2026-07-23T23:50:21.431
center,64,0.3,0.1,18,done,2026-07-23T23:50:23.045
center,64,0.3,0.2,18,done,2026-07-23T23:50:24.720
center,64,0.3,0.3,18,done,2026-07-23T23:50:26.804
center,64,0.3,0.4,18,done,2026-07-23T23:50:28.987
center,96,0.3,0.0,18,done,2026-07-23T23:50:38.910
center,96,0.3,0.1,18,done,2026-07-23T23:50:48.506
center,96,0.3,0.2,18,done,2026-07-23T23:50:57.425
center,96,0.3,0.3,18,done,2026-07-23T23:51:12.284
center,96,0.3,0.4,18,done,2026-07-23T23:51:26.911
center,128,0.3,0.0,18,done,2026-07-23T23:52:00.828
center,128,0.3,0.1,18,done,2026-07-23T23:52:25.322
center,128,0.3,0.2,18,done,2026-07-23T23:52:47.387
center,128,0.3,0.3,18,done,2026-07-23T23:53:05.257
center,128,0.3,0.4,18,done,2026-07-23T23:53:15.032
center,32,0.4,0.0,18,done,2026-07-23T23:53:15.066
center,32,0.4,0.1,18,done,2026-07-23T23:53:15.091
center,32,0.4,0.2,18,done,2026-07-23T23:53:15.121
center,32,0.4,0.3,18,done,2026-07-23T23:53:15.172
center,32,0.4,0.4,18,done,2026-07-23T23:53:15.260
center,48,0.4,0.0,18,done,2026-07-23T23:53:15.745
center,48,0.4,0.1,18,done,2026-07-23T23:53:16.166
center,48,0.4,0.2,18,done,2026-07-23T23:53:16.646
center,48,0.4,0.3,18,done,2026-07-23T23:53:16.984
center,48,0.4,0.4,18,done,2026-07-23T23:53:17.469
center,64,0.4,0.0,18,done,2026-07-23T23:53:19.806
center,64,0.4,0.1,18,done,2026-07-23T23:53:21.789
center,64,0.4,0.2,18,done,2026-07-23T23:53:23.476
center,64,0.4,0.3,18,done,2026-07-23T23:53:25.447
center,64,0.4,0.4,18,done,2026-07-23T23:53:27.457
center,96,0.4,0.0,18,done,2026-07-23T23:53:37.634
center,96,0.4,0.1,18,done,2026-07-23T23:53:45.894
center,96,0.4,0.2,18,done,2026-07-23T23:53:59.126
center,96,0.4,0.3,18,done,2026-07-23T23:54:11.826
center,96,0.4,0.4,18,done,2026-07-23T23:54:26.733
center,128,0.4,0.0,18,done,2026-07-23T23:54:59.956
center,128,0.4,0.1,18,done,2026-07-23T23:55:24.312
center,128,0.4,0.2,18,done,2026-07-23T23:55:48.830
center,128,0.4,0.3,18,done,2026-07-23T23:56:00.754
center,128,0.4,0.4,18,done,2026-07-23T23:56:09.604
center,32,0.5,0.0,18,done,2026-07-23T23:56:09.616
center,32,0.5,0.1,18,done,2026-07-23T23:56:09.627
center,32,0.5,0.2,18,done,2026-07-23T23:56:09.651
center,32,0.5,0.3,18,done,2026-07-23T23:56:09.687
center,32,0.5,0.4,18,done,2026-07-23T23:56:09.708
center,48,0.5,0.0,18,done,2026-07-23T23:56:10.137
center,48,0.5,0.1,18,done,2026-07-23T23:56:10.516
center,48,0.5,0.2,18,done,2026-07-23T23:56:11.069
center,48,0.5,0.3,18,done,2026-07-23T23:56:11.464
center,48,0.5,0.4,18,done,2026-07-23T23:56:12.060
center,64,0.5,0.0,18,done,2026-07-23T23:56:14.005
center,64,0.5,0.1,18,done,2026-07-23T23:56:15.597
center,64,0.5,0.2,18,done,2026-07-23T23:56:17.491
center,64,0.5,0.3,18,done,2026-07-23T23:56:19.274
center,64,0.5,0.4,18,done,2026-07-23T23:56:21.124
center,96,0.5,0.0,18,done,2026-07-23T23:56:29.542
center,96,0.5,0.1,18,done,2026-07-23T23:56:37.382
center,96,0.5,0.2,18,done,2026-07-23T23:56:50.525
center,96,0.5,0.3,18,done,2026-07-23T23:57:02.334
center,96,0.5,0.4,18,done,2026-07-23T23:57:15.036
center,128,0.5,0.0,18,done,2026-07-23T23:57:45.917
center,128,0.5,0.1,18,done,2026-07-23T23:58:06.335
center,128,0.5,0.2,18,done,2026-07-23T23:58:25.194
center,128,0.5,0.3,18,done,2026-07-23T23:58:35.449
center,128,0.5,0.4,18,done,2026-07-23T23:58:43.524
center,32,0.6,0.0,18,done,2026-07-23T23:58:43.546
center,32,0.6,0.1,18,done,2026-07-23T23:58:43.566
center,32,0.6,0.2,18,done,2026-07-23T23:58:43.586
center,32,0.6,0.3,18,done,2026-07-23T23:58:43.612
center,32,0.6,0.4,18,done,2026-07-23T23:58:43.628
center,48,0.6,0.0,18,done,2026-07-23T23:58:44.466
center,48,0.6,0.1,18,done,2026-07-23T23:58:44.987
center,48,0.6,0.2,18,done,2026-07-23T23:58:45.485
