class_length,rho0,delta_lambda,trial,status,completed_at
32,0.8,0.3,7,done,2026-07-23T23:58:29.709
32,0.8,0.4,7,done,2026-07-23T23:58:29.727
48,0.8,0.0,7,done,2026-07-23T23:58:29.897
48,0.8,0.1,7,done,2026-07-23T23:58:29.983
48,0.8,0.2,7,done,2026-07-23T23:58:30.063
48,0.8,0.3,7,done,2026-07-23T23:58:30.180
48,0.8,0.4,7,done,2026-07-23T23:58:30.483
64,0.8,0.0,7,done,2026-07-23T23:58:30.777
64,0.8,0.1,7,done,2026-07-23T23:58:31.700
64,0.8,0.2,7,done,2026-07-23T23:58:32.272
64,0.8,0.3,7,done,2026-07-23T23:58:32.781
64,0.8,0.4,7,done,2026-07-23T23:58:33.466
96,0.8,0.0,7,done,2026-07-23T23:58:36.238
96,0.8,0.1,7,done,2026-07-23T23:58:39.663
96,0.8,0.2,7,done,2026-07-23T23:58:42.460
96,0.8,0.3,7,done,2026-07-23T23:58:44.853
96,0.8,0.4,7,done,2026-07-23T23:58:47.415
128,0.8,0.0,7,done,2026-07-23T23:58:51.227
128,0.8,0.1,7,done,2026-07-23T23:58:55.305
128,0.8,0.2,7,done,2026-07-23T23:58:59.557
128,0.8,0.3,7,done,2026-07-23T23:59:05.389
128,0.8,0.4,7,done,2026-07-23T23:59:10.670
32,0.9,0.0,7,done,2026-07-23T23:59:10.676
32,0.9,0.1,7,done,2026-07-23T23:59:10.682
32,0.9,0.2,7,done,2026-07-23T23:59:10.690
32,0.9,0.3,7,done,2026-07-23T23:59:10.727
32,0.9,0.4,7,done,2026-07-23T23:59:10.738
48,0.9,0.0,7,done,2026-07-23T23:59:11.544
48,0.9,0.1,7,done,2026-07-23T23:59:11.686
48,0.9,0.2,7,done,2026-07-23T23:59:12.252
48,0.9,0.3,7,done,2026-07-23T23:59:12.385
48,0.9,0.4,7,done,2026-07-23T23:59:13.002
64,0.9,0.0,7,done,2026-07-23T23:59:13.386
64,0.9,0.1,7,done,2026-07-23T23:59:13.567
64,0.9,0.2,7,done,2026-07-23T23:59:14.475
64,0.9,0.3,7,done,2026-07-23T23:59:15.484
64,0.9,0.4,7,done,2026-07-23T23:59:16.044
96,0.9,0.0,7,done,2026-07-23T23:59:17.255
96,0.9,0.1,7,done,2026-07-23T23:59:20.533
96,0.9,0.2,7,done,2026-07-23T23:59:23.009
96,0.9,0.3,7,done,2026-07-23T23:59:25.642
96,0.9,0.4,7,done,2026-07-23T23:59:27.176
128,0.9,0.0,7,done,2026-07-23T23:59:30.898
128,0.9,0.1,7,done,2026-07-23T23:59:35.771
128,0.9,0.2,7,done,2026-07-23T23:59:41.891
128,0.9,0.3,7,done,2026-07-23T23:59:46.150
128,0.9,0.4,7,done,2026-07-23T23:59:49.327
32,1.0,0.0,7,done,2026-07-23T23:59:49.337
32,1.0,0.1,7,done,2026-07-23T23:59:49.346
32,1.0,0.2,7,done,2026-07-23T23:59:49.355
32,1.0,0.3,7,done,2026-07-23T23:59:49.392
32,1.0,0.4,7,done,2026-07-23T23:59:49.411
48,1.0,0.0,7,done,2026-07-23T23:59:50.039
48,1.0,0.1,7,done,2026-07-23T23:59:50.194
48,1.0,0.2,7,done,2026-07-23T23:59:50.585
48,1.0,0.3,7,done,2026-07-23T23:59:50.754
48,1.0,0.4,7,done,2026-07-23T23:59:51.171
64,1.0,0.0,7,done,2026-07-23T23:59:51.681
64,1.0,0.1,7,done,2026-07-23T23:59:53.132
64,1.0,0.2,7,done,2026-07-23T23:59:53.544
64,1.0,0.3,7,done,2026-07-23T23:59:54.405
64,1.0,0.4,7,done,2026-07-23T23:59:54.849
96,1.0,0.0,7,done,2026-07-23T23:59:56.348
96,1.0,0.1,7,done,2026-07-23T23:59:58.367
96,1.0,0.2,7,done,2026-07-23T23:59:59.950
96,1.0,0.3,7,done,2026-07-24T00:00:02.206
96,1.0,0.4,7,done,2026-07-24T00:00:05.277
128,1.0,0.0,7,done,2026-07-24T00:00:08.650
128,1.0,0.1,7,done,2026-07-24T00:00:11.253
128,1.0,0.2,7,done,2026-07-24T00:00:14.653
128,1.0,0.3,7,done,2026-07-24T00:00:19.052
128,1.0,0.4,7,done,2026-07-24T00:00:21.943
32,0.1,0.0,8,done,2026-07-24T00:00:21.992
32,0.1,0.1,8,done,2026-07-24T00:00:22.019
32,0.1,0.2,8,done,2026-07-24T00:00:22.065
32,0.1,0.3,8,done,2026-07-24T00:00:22.132
32,0.1,0.4,8,done,2026-07-24T00:00:33.718
48,0.1,0.0,8,done,2026-07-24T00:00:34
48,0.1,0.1,8,done,2026-07-24T00:00:34.498
48,0.1,0.2,8,done,2026-07-24T00:00:42.664
48,0.1,0.3,8,done,2026-07-24T00:00:50.264
48,0.1,0.4,8,done,2026-07-24T00:01:06.347
64,0.1,0.0,8,done,2026-07-24T00:01:07.711
64,0.1,0.1,8,done,2026-07-24T00:01:08.706
64,0.1,0.2,8,done,2026-07-24T00:01:09.703
64,0.1,0.3,8,done,2026-07-24T00:01:11.776
64,0.1,0.4,8,done,2026-07-24T00:01:33.740
96,0.1,0.0,8,done,2026-07-24T00:01:37.925
96,0.1,0.1,8,done,2026-07-24T00:01:49.194
96,0.1,0.2,8,done,2026-07-24T00:01:58.544
96,0.1,0.3,8,done,2026-07-24T00:02:14.115
96,0.1,0.4,8,done,2026-07-24T00:02:33.285
128,0.1,0.0,8,done,2026-07-24T00:02:34.604
128,0.1,0.1,8,done,2026-07-24T00:02:35.632
128,0.1,0.2,8,done,2026-07-24T00:02:37.159
128,0.1,0.3,8,done,2026-07-24T00:02:42.878
128,0.1,0.4,8,done,2026-07-24T00:02:54.717
32,0.2,0.0,8,done,2026-07-24T00:02:54.734
32,0.2,0.1,8,done,2026-07-24T00:02:54.747
32,0.2,0.2,8,done,2026-07-24T00:02:54.782
32,0.2,0.3,8,done,2026-07-24T00:02:54.806
32,0.2,0.4,8,done,2026-07-24T00:02:54.848
48,0.2,0.0,8,done,2026-07-24T00:02:54.967
48,0.2,0.1,8,done,2026-07-24T00:02:55.034
48,0.2,0.2,8,done,2026-07-24T00:02:55.146
48,0.2,0.3,8,done,2026-07-24T00:02:55.507
48,0.2,0.4,8,done,2026-07-24T00:02:55.700
64,0.2,0.0,8,done,2026-07-24T00:02:55.787
64,0.2,0.1,8,done,2026-07-24T00:02:56.168
64,0.2,0.2,8,done,2026-07-24T00:02:56.297
64,0.2,0.3,8,done,2026-07-24T00:02:56.458
64,0.2,0.4,8,done,2026-07-24T00:02:58.910
96,0.2,0.0,8,done,2026-07-24T00:02:59.236
96,0.2,0.1,8,done,2026-07-24T00:03:00.556
96,0.2,0.2,8,done,2026-07-24T00:03:01.726
96,0.2,0.3,8,done,2026-07-24T00:03:03.388
96,0.2,0.4,8,done,2026-07-24T00:03:12.165
128,0.2,0.0,8,done,2026-07-24T00:03:13.366
128,0.2,0.1,8,done,2026-07-24T00:03:14.359
128,0.2,0.2,8,done,2026-07-24T00:03:15.594
128,0.2,0.3,8,done,2026-07-24T00:03:17.382
128,0.2,0.4,8,done,2026-07-24T00:03:25.313
32,0.3,0.0,8,done,2026-07-24T00:03:25.320
32,0.3,0.1,8,done,2026-07-24T00:03:25.340
32,0.3,0.2,8,done,2026-07-24T00:03:25.350
32,0.3,0.3,8,done,2026-07-24T00:03:25.371
32,0.3,0.4,8,done,2026-07-24T00:03:25.407
48,0.3,0.0,8,done,2026-07-24T00:03:25.435
48,0.3,0.1,8,done,2026-07-24T00:03:25.459
48,0.3,0.2,8,done,2026-07-24T00:03:25.497
48,0.3,0.3,8,done,2026-07-24T00:03:25.561
48,0.3,0.4,8,done,2026-07-24T00:03:25.833
64,0.3,0.0,8,done,2026-07-24T00:03:25.889
64,0.3,0.1,8,done,2026-07-24T00:03:25.956
64,0.3,0.2,8,done,2026-07-24T00:03:26.045
64,0.3,0.3,8,done,2026-07-24T00:03:26.191
64,0.3,0.4,8,done,2026-07-24T00:03:26.499
96,0.3,0.0,8,done,2026-07-24T00:03:27.233
96,0.3,0.1,8,done,2026-07-24T00:03:27.488
96,0.3,0.2,8,done,2026-07-24T00:03:27.861
96,0.3,0.3,8,done,2026-07-24T00:03:28.205
96,0.3,0.4,8,done,2026-07-24T00:03:29.058
128,0.3,0.0,8,done,2026-07-24T00:03:30.280
128,0.3,0.1,8,done,2026-07-24T00:03:32.382
128,0.3,0.2,8,done,2026-07-24T00:03:34.389
128,0.3,0.3,8,done,2026-07-24T00:03:37.208
128,0.3,0.4,8,done,2026-07-24T00:03:46.562
32,0.4,0.0,8,done,2026-07-24T00:03:46.571
32,0.4,0.1,8,done,2026-07-24T00:03:46.581
32,0.4,0.2,8,done,2026-07-24T00:03:46.594
32,0.4,0.3,8,done,2026-07-24T00:03:46.609
32,0.4,0.4,8,done,2026-07-24T00:03:46.646
48,0.4,0.0,8,done,2026-07-24T00:03:46.735
48,0.4,0.1,8,done,2026-07-24T00:03:46.787
48,0.4,0.2,8,done,2026-07-24T00:03:46.830
48,0.4,0.3,8,done,2026-07-24T00:03:46.900
48,0.4,0.4,8,done,2026-07-24T00:03:47.253
64,0.4,0.0,8,done,2026-07-24T00:03:47.299
64,0.4,0.1,8,done,2026-07-24T00:03:47.387
64,0.4,0.2,8,done,2026-07-24T00:03:47.799
64,0.4,0.3,8,done,2026-07-24T00:03:48.060
64,0.4,0.4,8,done,2026-07-24T00:03:48.556
96,0.4,0.0,8,done,2026-07-24T00:03:50.031
96,0.4,0.1,8,done,2026-07-24T00:03:51.053
96,0.4,0.2,8,done,2026-07-24T00:03:52.611
96,0.4,0.3,8,done,2026-07-24T00:03:54.435
96,0.4,0.4,8,done,2026-07-24T00:03:56.129
128,0.4,0.0,8,done,2026-07-24T00:03:58.476
128,0.4,0.1,8,done,2026-07-24T00:04:00.466
128,0.4,0.2,8,done,2026-07-24T00:04:02.245
128,0.4,0.3,8,done,2026-07-24T00:04:03.438
128,0.4,0.4,8,done,2026-07-24T00:04:05.400
32,0.5,0.0,8,done,2026-07-24T00:04:05.405
32,0.5,0.1,8,done,2026-07-24T00:04:05.412
32,0.5,0.2,8,done,2026-07-24T00:04:05.430
32,0.5,0.3,8,done,2026-07-24T00:04:05.442
32,0.5,0.4,8,done,2026-07-24T00:04:05.460
48,0.5,0.0,8,done,2026-07-24T00:04:05.480
48,0.5,0.1,8,done,2026-07-24T00:04:05.496
48,0.5,0.2,8,done,2026-07-24T00:04:05.522
48,0.5,0.3,8,done,2026-07-24T00:04:05.549
48,0.5,0.4,8,done,2026-07-24T00:04:05.605
64,0.5,0.0,8,done,2026-07-24T00:04:05.635
64,0.5,0.1,8,done,2026-07-24T00:04:05.670
64,0.5,0.2,8,done,2026-07-24T00:04:05.704
64,0.5,0.3,8,done,2026-07-24T00:04:05.752
64,0.5,0.4,8,done,2026-07-24T00:04:05.851
96,0.5,0.0,8,done,2026-07-24T00:04:06.156
96,0.5,0.1,8,done,2026-07-24T00:04:06.458
96,0.5,0.2,8,done,2026-07-24T00:04:06.918
96,0.5,0.3,8,done,2026-07-24T00:04:07.446
96,0.5,0.4,8,done,2026-07-24T00:04:08.301
128,0.5,0.0,8,done,2026-07-24T00:04:09.532
128,0.5,0.1,8,done,2026-07-24T00:04:11.021
128,0.5,0.2,8,done,2026-07-24T00:04:12.455
128,0.5,0.3,8,done,2026-07-24T00:04:14.573
128,0.5,0.4,8,done,2026-07-24T00:04:18.089
32,0.6,0.0,8,done,2026-07-23T23:44:54.304
32,0.6,0.1,8,done,2026-07-23T23:44:54.315
32,0.6,0.2,8,done,2026-07-23T23:44:54.662
32,0.6,0.3,8,done,2026-07-23T23:44:55.405
32,0.6,0.4,8,done,2026-07-23T23:44:56.091
48,0.6,0.0,8,done,2026-07-23T23:44:57.032
48,0.6,0.1,8,done,2026-07-23T23:44:57.063
48,0.6,0.2,8,done,2026-07-23T23:44:57.814
48,0.6,0.3,8,done,2026-07-23T23:44:59.014
48,0.6,0.4,8,done,2026-07-23T23:45:01.022
64,0.6,0.0,8,done,2026-07-23T23:45:01.067
64,0.6,0.1,8,done,2026-07-23T23:45:03.005
64,0.6,0.2,8,done,2026-07-23T23:45:03.171
64,0.6,0.3,8,done,2026-07-23T23:45:03.255
64,0.6,0.4,8,done,2026-07-23T23:45:04.905
96,0.6,0.0,8,done,2026-07-23T23:45:05.986
96,0.6,0.1,8,done,2026-07-23T23:45:07.356
96,0.6,0.2,8,done,2026-07-23T23:45:09.035
96,0.6,0.3,8,done,2026-07-23T23:45:09.891
96,0.6,0.4,8,done,2026-07-23T23:45:10.260
128,0.6,0.0,8,done,2026-07-23T23:45:15.117
128,0.6,0.1,8,done,2026-07-23T23:45:16.860
128,0.6,0.2,8,done,2026-07-23T23:45:18.544
128,0.6,0.3,8,done,2026-07-23T23:45:22.834
128,0.6,0.4,8,done,2026-07-23T23:45:28.401
32,0.7,0.0,8,done,2026-07-23T23:45:29.412
32,0.7,0.1,8,done,2026-07-23T23:45:29.419
32,0.7,0.2,8,done,2026-07-23T23:45:30.531
32,0.7,0.3,8,done,2026-07-23T23:45:30.546
32,0.7,0.4,8,done,2026-07-23T23:45:32.717
48,0.7,0.0,8,done,2026-07-23T23:45:35.473
48,0.7,0.1,8,done,2026-07-23T23:45:35.491
48,0.7,0.2,8,done,2026-07-23T23:45:35.538
48,0.7,0.3,8,done,2026-07-23T23:45:40.009
48,0.7,0.4,8,done,2026-07-23T23:45:43.422
64,0.7,0.0,8,done,2026-07-23T23:45:43.533
64,0.7,0.1,8,done,2026-07-23T23:45:43.776
64,0.7,0.2,8,done,2026-07-23T23:45:43.934
64,0.7,0.3,8,done,2026-07-23T23:45:44.001
64,0.7,0.4,8,done,2026-07-23T23:45:44.114
96,0.7,0.0,8,done,2026-07-23T23:45:44.234
96,0.7,0.1,8,done,2026-07-23T23:45:44.404
96,0.7,0.2,8,done,2026-07-23T23:45:44.545
96,0.7,0.3,8,done,2026-07-23T23:45:44.719
96,0.7,0.4,8,done,2026-07-23T23:45:44.906
128,0.7,0.0,8,done,2026-07-23T23:45:45.217
128,0.7,0.1,8,done,2026-07-23T23:45:45.532
128,0.7,0.2,8,done,2026-07-23T23:45:45.907
128,0.7,0.3,8,done,2026-07-23T23:45:47.172
128,0.7,0.4,8,done,2026-07-23T23:45:56.083
32,0.8,0.0,8,done,2026-07-23T23:45:56.089
32,0.8,0.1,8,done,2026-07-23T23:45:56.097
32,0.8,0.2,8,done,2026-07-23T23:45:56.105
32,0.8,0.3,8,done,2026-07-23T23:45:56.119
32,0.8,0.4,8,done,2026-07-23T23:45:59.395
48,0.8,0.0,8,done,2026-07-23T23:45:59.443
48,0.8,0.1,8,done,2026-07-23T23:45:59.457
48,0.8,0.2,8,done,2026-07-23T23:45:59.478
48,0.8,0.3,8,done,2026-07-23T23:45:59.530
48,0.8,0.4,8,done,2026-07-23T23:46:07.716
64,0.8,0.0,8,done,2026-07-23T23:46:07.879
64,0.8,0.1,8,done,2026-07-23T23:46:07.929
64,0.8,0.2,8,done,2026-07-23T23:46:07.972
64,0.8,0.3,8,done,2026-07-23T23:46:11.692
64,0.8,0.4,8,done,2026-07-23T23:46:18.801
96,0.8,0.0,8,done,2026-07-23T23:46:19.208
96,0.8,0.1,8,done,2026-07-23T23:46:19.612
96,0.8,0.2,8,done,2026-07-23T23:46:20.200
96,0.8,0.3,8,done,2026-07-23T23:46:21.014
96,0.8,0.4,8,done,2026-07-23T23:46:23.135
128,0.8,0.0,8,done,2026-07-23T23:46:24.138
128,0.8,0.1,8,done,2026-07-23T23:46:25.375
128,0.8,0.2,8,done,2026-07-23T23:46:28.183
128,0.8,0.3,8,done,2026-07-23T23:46:33.221
128,0.8,0.4,8,done,2026-07-23T23:46:35.097
32,0.9,0.0,8,done,2026-07-23T23:46:35.104
32,0.9,0.1,8,done,2026-07-23T23:46:35.113
32,0.9,0.2,8,done,2026-07-23T23:46:35.123
32,0.9,0.3,8,done,2026-07-23T23:46:35.135
32,0.9,0.4,8,done,2026-07-23T23:46:35.168
48,0.9,0.0,8,done,2026-07-23T23:46:35.183
48,0.9,0.1,8,done,2026-07-23T23:46:35.202
48,0.9,0.2,8,done,2026-07-23T23:46:35.219
48,0.9,0.3,8,done,2026-07-23T23:46:35.242
48,0.9,0.4,8,done,2026-07-23T23:46:39.392
64,0.9,0.0,8,done,2026-07-23T23:46:39.511
64,0.9,0.1,8,done,2026-07-23T23:46:39.600
64,0.9,0.2,8,done,2026-07-23T23:46:39.718
64,0.9,0.3,8,done,2026-07-23T23:46:40.022
64,0.9,0.4,8,done,2026-07-23T23:46:45.005
96,0.9,0.0,8,done,2026-07-23T23:46:45.388
96,0.9,0.1,8,done,2026-07-23T23:46:46.099
96,0.9,0.2,8,done,2026-07-23T23:46:47.217
96,0.9,0.3,8,done,2026-07-23T23:46:48.108
96,0.9,0.4,8,done,2026-07-23T23:47:04.112
128,0.9,0.0,8,done,2026-07-23T23:47:05.718
128,0.9,0.1,8,done,2026-07-23T23:47:07.099
128,0.9,0.2,8,done,2026-07-23T23:47:08.986
128,0.9,0.3,8,done,2026-07-23T23:47:10.689
128,0.9,0.4,8,done,2026-07-23T23:47:11.877
32,1.0,0.0,8,done,2026-07-23T23:47:12.567
32,1.0,0.1,8,done,2026-07-23T23:47:12.610
32,1.0,0.2,8,done,2026-07-23T23:47:12.616
32,1.0,0.3,8,done,2026-07-23T23:47:12.624
32,1.0,0.4,8,done,2026-07-23T23:47:12.637
48,1.0,0.0,8,done,2026-07-23T23:47:12.649
48,1.0,0.1,8,done,2026-07-23T23:47:12.665
48,1.0,0.2,8,done,2026-07-23T23:47:12.720
48,1.0,0.3,8,done,2026-07-23T23:47:12.743
48,1.0,0.4,8,done,2026-07-23T23:47:15.197
64,1.0,0.0,8,done,2026-07-23T23:47:15.230
64,1.0,0.1,8,done,2026-07-23T23:47:15.251
64,1.0,0.2,8,done,2026-07-23T23:47:15.285
64,1.0,0.3,8,done,2026-07-23T23:47:15.318
64,1.0,0.4,8,done,2026-07-23T23:47:15.372
96,1.0,0.0,8,done,2026-07-23T23:47:15.505
96,1.0,0.1,8,done,2026-07-23T23:47:15.689
96,1.0,0.2,8,done,2026-07-23T23:47:16.105
96,1.0,0.3,8,done,2026-07-23T23:47:16.256
96,1.0,0.4,8,done,2026-07-23T23:47:19.935
128,1.0,0.0,8,done,2026-07-23T23:47:20.315
128,1.0,0.1,8,done,2026-07-23T23:47:20.927
128,1.0,0.2,8,done,2026-07-23T23:47:21.308
128,1.0,0.3,8,done,2026-07-23T23:47:21.778
128,1.0,0.4,8,done,2026-07-23T23:47:22.878
32,0.1,0.0,9,done,2026-07-23T23:47:25.197
32,0.1,0.1,9,done,2026-07-23T23:47:25.232
32,0.1,0.2,9,done,2026-07-23T23:47:29.734
32,0.1,0.3,9,done,2026-07-23T23:47:33.273
32,0.1,0.4,9,done,2026-07-23T23:47:42.034
48,0.1,0.0,9,done,2026-07-23T23:47:42.124
48,0.1,0.1,9,done,2026-07-23T23:47:42.281
48,0.1,0.2,9,done,2026-07-23T23:47:46.808
48,0.1,0.3,9,done,2026-07-23T23:47:47.123
48,0.1,0.4,9,done,2026-07-23T23:47:52.911
64,0.1,0.0,9,done,2026-07-23T23:47:57.324
64,0.1,0.1,9,done,2026-07-23T23:48:05.885
64,0.1,0.2,9,done,2026-07-23T23:48:09.948
64,0.1,0.3,9,done,2026-07-23T23:48:16.950
64,0.1,0.4,9,done,2026-07-23T23:48:24.999
96,0.1,0.0,9,done,2026-07-23T23:48:31.811
96,0.1,0.1,9,done,2026-07-23T23:48:39.165
96,0.1,0.2,9,done,2026-07-23T23:48:40.697
96,0.1,0.3,9,done,2026-07-23T23:48:50.244
96,0.1,0.4,9,done,2026-07-23T23:48:58.440
128,0.1,0.0,9,done,2026-07-23T23:49:02.417
128,0.1,0.1,9,done,2026-07-23T23:49:10.596
128,0.1,0.2,9,done,2026-07-23T23:49:16.835
128,0.1,0.3,9,done,2026-07-23T23:49:31.164
128,0.1,0.4,9,done,2026-07-23T23:49:47.856
32,0.2,0.0,9,done,2026-07-23T23:49:47.879
32,0.2,0.1,9,done,2026-07-23T23:49:47.917
32,0.2,0.2,9,done,2026-07-23T23:49:48.255
32,0.2,0.3,9,done,2026-07-23T23:49:48.284
32,0.2,0.4,9,done,2026-07-23T23:49:48.347
48,0.2,0.0,9,done,2026-07-23T23:49:48.633
48,0.2,0.1,9,done,2026-07-23T23:49:48.718
48,0.2,0.2,9,done,2026-07-23T23:49:49.193
48,0.2,0.3,9,done,2026-07-23T23:49:51.539
48,0.2,0.4,9,done,2026-07-23T23:49:52.685
64,0.2,0.0,9,done,2026-07-23T23:49:53.194
64,0.2,0.1,9,done,2026-07-23T23:49:53.909
64,0.2,0.2,9,done,2026-07-23T23:49:54.463
64,0.2,0.3,9,done,2026-07-23T23:49:55.271
64,0.2,0.4,9,done,2026-07-23T23:50:03.534
96,0.2,0.0,9,done,2026-07-23T23:50:06.533
96,0.2,0.1,9,done,2026-07-23T23:50:09.584
96,0.2,0.2,9,done,2026-07-23T23:50:12.882
96,0.2,0.3,9,done,2026-07-23T23:50:18.632
96,0.2,0.4,9,done,2026-07-23T23:50:33.215
128,0.2,0.0,9,done,2026-07-23T23:50:35.574
128,0.2,0.1,9,done,2026-07-23T23:50:39.368
128,0.2,0.2,9,done,2026-07-23T23:50:43.981
128,0.2,0.3,9,done,2026-07-23T23:50:51.050
128,0.2,0.4,9,done,2026-07-23T23:51:07.188
32,0.3,0.0,9,done,2026-07-23T23:51:07.234
32,0.3,0.1,9,done,2026-07-23T23:51:07.249
32,0.3,0.2,9,done,2026-07-23T23:51:07.268
32,0.3,0.3,9,done,2026-07-23T23:51:07.297
32,0.3,0.4,9,done,2026-07-23T23:51:07.388
48,0.3,0.0,9,done,2026-07-23T23:51:07.885
48,0.3,0.1,9,done,2026-07-23T23:51:07.989
48,0.3,0.2,9,done,2026-07-23T23:51:08.239
48,0.3,0.3,9,done,2026-07-23T23:51:08.344
48,0.3,0.4,9,done,2026-07-23T23:51:12.762
64,0.3,0.0,9,done,2026-07-23T23:51:13.290
64,0.3,0.1,9,done,2026-07-23T23:51:13.954
64,0.3,0.2,9,done,2026-07-23T23:51:15.559
64,0.3,0.3,9,done,2026-07-23T23:51:16.393
64,0.3,0.4,9,done,2026-07-23T23:51:24.529
96,0.3,0.0,9,done,2026-07-23T23:51:26.923
96,0.3,0.1,9,done,2026-07-23T23:51:28.163
96,0.3,0.2,9,done,2026-07-23T23:51:30.576
96,0.3,0.3,9,done,2026-07-23T23:51:31.796
96,0.3,0.4,9,done,2026-07-23T23:51:33.532
128,0.3,0.0,9,done,2026-07-23T23:51:35.923
128,0.3,0.1,9,done,2026-07-23T23:51:38.334
128,0.3,0.2,9,done,2026-07-23T23:51:41.540
128,0.3,0.3,9,done,2026-07-23T23:51:43.996
128,0.3,0.4,9,done,2026-07-23T23:51:53.552
32,0.4,0.0,9,done,2026-07-23T23:51:53.564
32,0.4,0.1,9,done,2026-07-23T23:51:53.574
32,0.4,0.2,9,done,2026-07-23T23:51:53.591
32,0.4,0.3,9,done,2026-07-23T23:51:53.640
32,0.4,0.4,9,done,2026-07-23T23:51:53.676
48,0.4,0.0,9,done,2026-07-23T23:51:53.778
48,0.4,0.1,9,done,2026-07-23T23:51:54.132
48,0.4,0.2,9,done,2026-07-23T23:51:54.186
48,0.4,0.3,9,done,2026-07-23T23:51:54.277
48,0.4,0.4,9,done,2026-07-23T23:51:54.476
64,0.4,0.0,9,done,2026-07-23T23:51:54.653
64,0.4,0.1,9,done,2026-07-23T23:51:55.069
64,0.4,0.2,9,done,2026-07-23T23:51:55.325
64,0.4,0.3,9,done,2026-07-23T23:51:56.110
64,0.4,0.4,9,done,2026-07-23T23:51:56.370
96,0.4,0.0,9,done,2026-07-23T23:51:57.772
96,0.4,0.1,9,done,2026-07-23T23:51:58.366
96,0.4,0.2,9,done,2026-07-23T23:51:59.571
96,0.4,0.3,9,done,2026-07-23T23:52:00.258
96,0.4,0.4,9,done,2026-07-23T23:52:02.140
128,0.4,0.0,9,done,2026-07-23T23:52:04.209
128,0.4,0.1,9,done,2026-07-23T23:52:06.437
128,0.4,0.2,9,done,2026-07-23T23:52:09.807
128,0.4,0.3,9,done,2026-07-23T23:52:15.131
128,0.4,0.4,9,done,2026-07-23T23:52:20.013
32,0.5,0.0,9,done,2026-07-23T23:52:20.047
32,0.5,0.1,9,done,2026-07-23T23:52:20.059
32,0.5,0.2,9,done,2026-07-23T23:52:20.073
32,0.5,0.3,9,done,2026-07-23T23:52:20.557
32,0.5,0.4,9,done,2026-07-23T23:52:20.583
48,0.5,0.0,9,done,2026-07-23T23:52:20.735
48,0.5,0.1,9,done,2026-07-23T23:52:20.930
48,0.5,0.2,9,done,2026-07-23T23:52:21.182
48,0.5,0.3,9,done,2026-07-23T23:52:21.708
48,0.5,0.4,9,done,2026-07-23T23:52:22.133
64,0.5,0.0,9,done,2026-07-23T23:52:22.887
64,0.5,0.1,9,done,2026-07-23T23:52:24.381
64,0.5,0.2,9,done,2026-07-23T23:52:24.811
64,0.5,0.3,9,done,2026-07-23T23:52:25.342
64,0.5,0.4,9,done,2026-07-23T23:52:25.797
96,0.5,0.0,9,done,2026-07-23T23:52:27.256
96,0.5,0.1,9,done,2026-07-23T23:52:28.511
96,0.5,0.2,9,done,2026-07-23T23:52:30.016
96,0.5,0.3,9,done,2026-07-23T23:52:31.527
96,0.5,0.4,9,done,2026-07-23T23:52:32.039
128,0.5,0.0,9,done,2026-07-23T23:52:33.951
128,0.5,0.1,9,done,2026-07-23T23:52:36.080
128,0.5,0.2,9,done,2026-07-23T23:52:37.650
128,0.5,0.3,9,done,2026-07-23T23:52:40.628
128,0.5,0.4,9,done,2026-07-23T23:52:43.828
32,0.6,0.0,9,done,2026-07-23T23:52:43.838
32,0.6,0.1,9,done,2026-07-23T23:52:43.847
32,0.6,0.2,9,done,2026-07-23T23:52:43.863
32,0.6,0.3,9,done,2026-07-23T23:52:43.879
32,0.6,0.4,9,done,2026-07-23T23:52:43.913
48,0.6,0.0,9,done,2026-07-23T23:52:44.026
48,0.6,0.1,9,done,2026-07-23T23:52:44.155
48,0.6,0.2,9,done,2026-07-23T23:52:44.888
48,0.6,0.3,9,done,2026-07-23T23:52:44.940
48,0.6,0.4,9,done,2026-07-23T23:52:45.123
64,0.6,0.0,9,done,2026-07-23T23:52:45.368
64,0.6,0.1,9,done,2026-07-23T23:52:45.657
64,0.6,0.2,9,done,2026-07-23T23:52:45.976
64,0.6,0.3,9,done,2026-07-23T23:52:46.117
64,0.6,0.4,9,done,2026-07-23T23:52:46.576
96,0.6,0.0,9,done,2026-07-23T23:52:47.488
96,0.6,0.1,9,done,2026-07-23T23:52:48.181
96,0.6,0.2,9,done,2026-07-23T23:52:48.948
96,0.6,0.3,9,done,2026-07-23T23:52:49.973
96,0.6,0.4,9,done,2026-07-23T23:52:51.844
128,0.6,0.0,9,done,2026-07-23T23:52:54.248
128,0.6,0.1,9,done,2026-07-23T23:52:56.214
128,0.6,0.2,9,done,2026-07-23T23:52:58.052
128,0.6,0.3,9,done,2026-07-23T23:53:00.825
128,0.6,0.4,9,done,2026-07-23T23:53:04.984
32,0.7,0.0,9,done,2026-07-23T23:53:05.002
32,0.7,0.1,9,done,2026-07-23T23:53:05.014
32,0.7,0.2,9,done,2026-07-23T23:53:05.025
32,0.7,0.3,9,done,2026-07-23T23:53:05.099
32,0.7,0.4,9,done,2026-07-23T23:53:05.122
48,0.7,0.0,9,done,2026-07-23T23:53:05.518
48,0.7,0.1,9,done,2026-07-23T23:53:05.658
48,0.7,0.2,9,done,2026-07-23T23:53:05.739
48,0.7,0.3,9,done,2026-07-23T23:53:05.846
